name:en_aa,name:en_var,type_var,2014
Dominican Republic,Local investments,ind,0.0
Dominican Republic,Number of Green MFI,ind,0.015
Dominican Republic,Green micro-loans,ind,0.0
Dominican Republic,Green micro-borrowers,ind,0.0
Dominican Republic,Average cost of green micro debt,ind,0.006
Dominican Republic,Average cost of debt,ind,0.04
Dominican Republic,Swap rate,ind,0.027
Dominican Republic,Value chains,param,0.895
Dominican Republic,Financial institutions in clean energy,ind,0.075
Dominican Republic,Value chains by clean energy sector,ind,0.059
Dominican Republic,Distributed clean energy value chains by sector,ind,0.0
Dominican Republic,Clean energy service providers,ind,0.0
Dominican Republic,Distributed clean energy service providers,ind,0.0
Dominican Republic,GHG management,param,2.117
Dominican Republic,Carbon offsets historical activity,ind,0.075
Dominican Republic,CDM risk,ind,0.05
Dominican Republic,Carbon offsets future potential,ind,0.005
Dominican Republic,GHG emissions reduction target,ind,0.094
Dominican Republic,GHG country registry,ind,0.0
Dominican Republic,GHG market-based instruments,ind,0.0
Dominican Republic,PMR & NAMA,ind,0.019
Dominican Republic,Voluntary GHG reporting by corporates,ind,0.0
Dominican Republic,Investor pressure – PRI signatories,ind,0.0
Dominican Republic,Corporate energy efficiency initiatives,ind,0.0
Dominican Republic,Corporate emission reduction policies,ind,0.0
Dominican Republic,Capacity building – env. business training,ind,0.038
Dominican Republic,Capacity building – think tanks,ind,0.038
Ecuador,Score,score,0.959
Ecuador,Enabling framework,param,1.004
Ecuador,Clean energy policies,ind,0.103
Ecuador,Power sector structure,ind,0.135
Ecuador,Distributed energy regulatory framework,ind,0.0
Ecuador,Clean energy rural electrification,ind,0.04
Ecuador,Energy access policies,ind,0.0
Ecuador,Policy barriers,ind,0.007
Ecuador,Clean energy installed capacity,ind,0.024
Ecuador,Growth rate of installed capacity,ind,0.0
Ecuador,Clean energy electricity generation,ind,0.015
Ecuador,Growth rate of electricity generation,ind,0.005
Ecuador,Biofuels production,ind,0.0
Ecuador,Growth rate biofuels production,ind,0.0
Ecuador,Average electricity spot prices,ind,0.016
Ecuador,Average retail electricity prices,ind,0.015
Ecuador,Average residential electricity prices,ind,0.0
Ecuador,Average commercial electricity prices,ind,0.0
Ecuador,Average industrial electricity prices,ind,0.0
Ecuador,Average kerosene prices,ind,0.0
Ecuador,Average diesel prices,ind,0.0
Ecuador,Growth rate of power demand,ind,0.04
Ecuador,Electrification rate,ind,0.002
Ecuador,Population using solid fuels for cooking,ind,0.0
Ecuador,Financing and Investments,param,0.71
Ecuador,Clean energy investments,ind,0.006
Ecuador,Growth rate of clean energy investments,ind,0.043
Ecuador,Asset finance investments,ind,0.0
Ecuador,Corporate finance investments,ind,0.0
Ecuador,VC/PE investments,ind,0.0
Ecuador,"Loans, grants, grant programs",ind,0.003
Ecuador,Local investments,ind,0.009
Ecuador,Number of Green MFI,ind,0.048
Ecuador,Green micro-loans,ind,0.0
Ecuador,Green micro-borrowers,ind,0.001
Ecuador,Average cost of green micro debt,ind,0.004
Ecuador,Average cost of debt,ind,0.055
Ecuador,Swap rate,ind,0.043
Ecuador,Value chains,param,0.72
Ecuador,Financial institutions in clean energy,ind,0.0
Ecuador,Value chains by clean energy sector,ind,0.099
Ecuador,Distributed clean energy value chains by sector,ind,0.0
Ecuador,Clean energy service providers,ind,0.009
Ecuador,Distributed clean energy service providers,ind,0.0
Ecuador,GHG management,param,1.586
Ecuador,Carbon offsets historical activity,ind,0.075
Ecuador,CDM risk,ind,0.038
Ecuador,Carbon offsets future potential,ind,0.013
Ecuador,GHG emissions reduction target,ind,0.0
Ecuador,GHG country registry,ind,0.0
Ecuador,GHG market-based instruments,ind,0.0
Ecuador,PMR & NAMA,ind,0.0
Ecuador,Voluntary GHG reporting by corporates,ind,0.038
Ecuador,Investor pressure – PRI signatories,ind,0.0
Ecuador,Corporate energy efficiency initiatives,ind,0.0
Ecuador,Corporate emission reduction policies,ind,0.0
Ecuador,Capacity building – env. business training,ind,0.038
Ecuador,Capacity building – think tanks,ind,0.038
Ethiopia,Score,score,1.187
Ethiopia,Enabling framework,param,1.296
Ethiopia,Clean energy policies,ind,0.104
Ethiopia,Power sector structure,ind,0.027
Ethiopia,Distributed energy regulatory framework,ind,0.038
Ethiopia,Clean energy rural electrification,ind,0.04
Ethiopia,Energy access policies,ind,0.059
Ethiopia,Policy barriers,ind,0.003
Ethiopia,Clean energy installed capacity,ind,0.042
Ethiopia,Growth rate of installed capacity,ind,0.0
Ethiopia,Clean energy electricity generation,ind,0.028
Ethiopia,Growth rate of electricity generation,ind,0.056
Ethiopia,Biofuels production,ind,0.0
Ethiopia,Growth rate biofuels production,ind,0.0
Ethiopia,Average electricity spot prices,ind,0.0
Ethiopia,Average retail electricity prices,ind,0.007
Ethiopia,Average residential electricity prices,ind,0.0
Ethiopia,Average commercial electricity prices,ind,0.0
Ethiopia,Average industrial electricity prices,ind,0.0
Ethiopia,Average kerosene prices,ind,0.019
Ethiopia,Average diesel prices,ind,0.013
Ethiopia,Growth rate of power demand,ind,0.054
Ethiopia,Electrification rate,ind,0.008
Ethiopia,Population using solid fuels for cooking,ind,0.02
Ethiopia,Financing and Investments,param,0.635
Ethiopia,Clean energy investments,ind,0.039
Ethiopia,Growth rate of clean energy investments,ind,0.005
Ethiopia,Asset finance investments,ind,0.0
Ethiopia,Corporate finance investments,ind,0.0
Ethiopia,VC/PE investments,ind,0.0
Ethiopia,"Loans, grants, grant programs",ind,0.001
Ethiopia,Local investments,ind,0.0
Ethiopia,Number of Green MFI,ind,0.005
Ethiopia,Green micro-loans,ind,0.0
Ethiopia,Green micro-borrowers,ind,0.0
Ethiopia,Average cost of green micro debt,ind,0.006
Ethiopia,Average cost of debt,ind,0.135
Ethiopia,Swap rate,ind,0.0
Ethiopia,Value chains,param,2.629
Ethiopia,Financial institutions in clean energy,ind,0.03
Ethiopia,Value chains by clean energy sector,ind,0.099
Ethiopia,Distributed clean energy value chains by sector,ind,0.075
Ethiopia,Clean energy service providers,ind,0.105
Ethiopia,Distributed clean energy service providers,ind,0.086
Ethiopia,GHG management,param,0.966
Ethiopia,Carbon offsets historical activity,ind,0.0
Ethiopia,CDM risk,ind,0.038
Ethiopia,Carbon offsets future potential,ind,0.023
Ethiopia,GHG emissions reduction target,ind,0.0
Ethiopia,GHG country registry,ind,0.0
Ethiopia,GHG market-based instruments,ind,0.0
Ethiopia,PMR & NAMA,ind,0.009
Ethiopia,Voluntary GHG reporting by corporates,ind,0.0
Ethiopia,Investor pressure – PRI signatories,ind,0.0
Ethiopia,Corporate energy efficiency initiatives,ind,0.0
Ethiopia,Corporate emission reduction policies,ind,0.0
Ethiopia,Capacity building – env. business training,ind,0.038
Ethiopia,Capacity building – think tanks,ind,0.038
Ghana,Score,score,1.151
Ghana,Enabling framework,param,1.171
Ghana,Clean energy policies,ind,0.137
Ghana,Power sector structure,ind,0.081
Ghana,Distributed energy regulatory framework,ind,0.053
Ghana,Clean energy rural electrification,ind,0.04
Ghana,Energy access policies,ind,0.052
Ghana,Policy barriers,ind,0.006
Ghana,Clean energy installed capacity,ind,0.0
Ghana,Growth rate of installed capacity,ind,0.0
Ghana,Clean energy electricity generation,ind,0.0
Ghana,Growth rate of electricity generation,ind,0.0
Ghana,Biofuels production,ind,0.0
Ghana,Growth rate biofuels production,ind,0.0
Ghana,Average electricity spot prices,ind,0.0
Ghana,Average retail electricity prices,ind,0.029
Ghana,Average residential electricity prices,ind,0.0
Ghana,Average commercial electricity prices,ind,0.0
Ghana,Average industrial electricity prices,ind,0.0
Ghana,Average kerosene prices,ind,0.016
Ghana,Average diesel prices,ind,0.015
Ghana,Growth rate of power demand,ind,0.02
Ghana,Electrification rate,ind,0.003
Ghana,Population using solid fuels for cooking,ind,0.017
Ghana,Financing and Investments,param,0.167
Ghana,Clean energy investments,ind,0.001
Ghana,Growth rate of clean energy investments,ind,0.0
Ghana,Asset finance investments,ind,0.0
Ghana,Corporate finance investments,ind,0.0
Ghana,VC/PE investments,ind,0.0
Ghana,"Loans, grants, grant programs",ind,0.001
Ghana,Local investments,ind,0.004
Ghana,Number of Green MFI,ind,0.001
Ghana,Green micro-loans,ind,0.0
Ghana,Green micro-borrowers,ind,0.001
Ghana,Average cost of green micro debt,ind,0.004
Ghana,Average cost of debt,ind,0.0
Ghana,Swap rate,ind,0.039
Ghana,Value chains,param,2.444
Ghana,Financial institutions in clean energy,ind,0.09
Ghana,Value chains by clean energy sector,ind,0.036
Ghana,Distributed clean energy value chains by sector,ind,0.075
Ghana,Clean energy service providers,ind,0.038
Ghana,Distributed clean energy service providers,ind,0.129
Ghana,GHG management,param,1.773
Ghana,Carbon offsets historical activity,ind,0.075
Ghana,CDM risk,ind,0.075
Ghana,Carbon offsets future potential,ind,0.023
Ghana,GHG emissions reduction target,ind,0.0
Ghana,GHG country registry,ind,0.0
Ghana,GHG market-based instruments,ind,0.0
Ghana,PMR & NAMA,ind,0.0
Ghana,Voluntary GHG reporting by corporates,ind,0.0
Ghana,Investor pressure – PRI signatories,ind,0.018
Ghana,Corporate energy efficiency initiatives,ind,0.0
Ghana,Corporate emission reduction policies,ind,0.0
Ghana,Capacity building – env. business training,ind,0.038
Ghana,Capacity building – think tanks,ind,0.038
Guatemala,Score,score,1.106
Guatemala,Enabling framework,param,1.321
Guatemala,Clean energy policies,ind,0.064
Guatemala,Power sector structure,ind,0.145
Guatemala,Distributed energy regulatory framework,ind,0.0
Guatemala,Clean energy rural electrification,ind,0.04
Guatemala,Energy access policies,ind,0.0
Guatemala,Policy barriers,ind,0.029
Guatemala,Clean energy installed capacity,ind,0.065
Guatemala,Growth rate of installed capacity,ind,0.0
Guatemala,Clean energy electricity generation,ind,0.037
Guatemala,Growth rate of electricity generation,ind,0.006
Guatemala,Biofuels production,ind,0.004
Guatemala,Growth rate biofuels production,ind,0.008
Guatemala,Average electricity spot prices,ind,0.12
Guatemala,Average retail electricity prices,ind,0.0
Guatemala,Average residential electricity prices,ind,0.0
Guatemala,Average commercial electricity prices,ind,0.0
Guatemala,Average industrial electricity prices,ind,0.0
Guatemala,Average kerosene prices,ind,0.0
Guatemala,Average diesel prices,ind,0.0
Guatemala,Growth rate of power demand,ind,0.008
Guatemala,Electrification rate,ind,0.002
Guatemala,Population using solid fuels for cooking,ind,0.0
Guatemala,Financing and Investments,param,0.613
Guatemala,Clean energy investments,ind,0.012
Guatemala,Growth rate of clean energy investments,ind,0.003
Guatemala,Asset finance investments,ind,0.0
Guatemala,Corporate finance investments,ind,0.0
Guatemala,VC/PE investments,ind,0.0
Guatemala,"Loans, grants, grant programs",ind,0.0
Guatemala,Local investments,ind,0.0
Guatemala,Number of Green MFI,ind,0.03
Guatemala,Green micro-loans,ind,0.0
Guatemala,Green micro-borrowers,ind,0.001
Guatemala,Average cost of green micro debt,ind,0.021
Guatemala,Average cost of debt,ind,0.04
Guatemala,Swap rate,ind,0.078
Guatemala,Value chains,param,1.217
Guatemala,Financial institutions in clean energy,ind,0.075
Guatemala,Value chains by clean energy sector,ind,0.089
Guatemala,Distributed clean energy value chains by sector,ind,0.0
Guatemala,Clean energy service providers,ind,0.019
Guatemala,Distributed clean energy service providers,ind,0.0
Guatemala,GHG management,param,1.446
Guatemala,Carbon offsets historical activity,ind,0.112
Guatemala,CDM risk,ind,0.012
Guatemala,Carbon offsets future potential,ind,0.017
Guatemala,GHG emissions reduction target,ind,0.0
Guatemala,GHG country registry,ind,0.0
Guatemala,GHG market-based instruments,ind,0.0
Guatemala,PMR & NAMA,ind,0.0
Guatemala,Voluntary GHG reporting by corporates,ind,0.0
Guatemala,Investor pressure – PRI signatories,ind,0.0
Guatemala,Corporate energy efficiency initiatives,ind,0.0
Guatemala,Corporate emission reduction policies,ind,0.0
Guatemala,Capacity building – env. business training,ind,0.038
Guatemala,Capacity building – think tanks,ind,0.038
Guyana,Score,score,0.6
Guyana,Enabling framework,param,0.602
Guyana,Clean energy policies,ind,0.0
Guyana,Power sector structure,ind,0.05
Guyana,Distributed energy regulatory framework,ind,0.0
Guyana,Clean energy rural electrification,ind,0.04
Guyana,Energy access policies,ind,0.0
Guyana,Policy barriers,ind,0.004
Guyana,Clean energy installed capacity,ind,0.025
Guyana,Growth rate of installed capacity,ind,0.0
Guyana,Clean energy electricity generation,ind,0.0
Guyana,Growth rate of electricity generation,ind,0.0
Guyana,Biofuels production,ind,0.0
Guyana,Growth rate biofuels production,ind,0.0
Guyana,Average electricity spot prices,ind,0.0
Guyana,Average retail electricity prices,ind,0.12
Guyana,Average residential electricity prices,ind,0.0
Guyana,Average commercial electricity prices,ind,0.0
Guyana,Average industrial electricity prices,ind,0.0
Guyana,Average kerosene prices,ind,0.0
Guyana,Average diesel prices,ind,0.0
Guyana,Growth rate of power demand,ind,0.0
Guyana,Electrification rate,ind,0.002
Guyana,Population using solid fuels for cooking,ind,0.0
Guyana,Financing and Investments,param,0.819
Guyana,Clean energy investments,ind,0.012
Guyana,Growth rate of clean energy investments,ind,0.0
Guyana,Asset finance investments,ind,0.0
Guyana,Corporate finance investments,ind,0.0
Guyana,VC/PE investments,ind,0.0
Guyana,"Loans, grants, grant programs",ind,0.123
Guyana,Local investments,ind,0.0
Guyana,Number of Green MFI,ind,0.0
Guyana,Green micro-loans,ind,0.0
Guyana,Green micro-borrowers,ind,0.0
Guyana,Average cost of green micro debt,ind,0.0
Guyana,Average cost of debt,ind,0.04
Guyana,Swap rate,ind,0.07
Guyana,Value chains,param,0.066
Guyana,Financial institutions in clean energy,ind,0.0
Guyana,Value chains by clean energy sector,ind,0.01
Guyana,Distributed clean energy value chains by sector,ind,0.0
Guyana,Clean energy service providers,ind,0.0
Guyana,Distributed clean energy service providers,ind,0.0
Guyana,GHG management,param,0.706
Guyana,Carbon offsets historical activity,ind,0.0
Guyana,CDM risk,ind,0.025
Guyana,Carbon offsets future potential,ind,0.006
Guyana,GHG emissions reduction target,ind,0.0
Guyana,GHG country registry,ind,0.0
Guyana,GHG market-based instruments,ind,0.0
Guyana,PMR & NAMA,ind,0.0
Guyana,Voluntary GHG reporting by corporates,ind,0.0
Guyana,Investor pressure – PRI signatories,ind,0.0
Guyana,Corporate energy efficiency initiatives,ind,0.0
Guyana,Corporate emission reduction policies,ind,0.0
Guyana,Capacity building – env. business training,ind,0.038
Guyana,Capacity building – think tanks,ind,0.038
Honduras,Score,score,1.144
Honduras,Enabling framework,param,1.29
Honduras,Clean energy policies,ind,0.129
Honduras,Power sector structure,ind,0.074
Honduras,Distributed energy regulatory framework,ind,0.0
Honduras,Clean energy rural electrification,ind,0.04
Honduras,Energy access policies,ind,0.0
Honduras,Policy barriers,ind,0.029
Honduras,Clean energy installed capacity,ind,0.064
Honduras,Growth rate of installed capacity,ind,0.0
Honduras,Clean energy electricity generation,ind,0.027
Honduras,Growth rate of electricity generation,ind,0.04
Honduras,Biofuels production,ind,0.0
Honduras,Growth rate biofuels production,ind,0.0
Honduras,Average electricity spot prices,ind,0.078
Honduras,Average retail electricity prices,ind,0.034
Honduras,Average residential electricity prices,ind,0.0
Honduras,Average commercial electricity prices,ind,0.0
Honduras,Average industrial electricity prices,ind,0.0
Honduras,Average kerosene prices,ind,0.0
Honduras,Average diesel prices,ind,0.0
Honduras,Growth rate of power demand,ind,0.0
Honduras,Electrification rate,ind,0.002
Honduras,Population using solid fuels for cooking,ind,0.0
Honduras,Financing and Investments,param,0.641
Honduras,Clean energy investments,ind,0.046
Honduras,Growth rate of clean energy investments,ind,0.023
Honduras,Asset finance investments,ind,0.0
Honduras,Corporate finance investments,ind,0.0
Honduras,VC/PE investments,ind,0.0
Honduras,"Loans, grants, grant programs",ind,0.021
